source_url,source_sheet,source_row,sandbox_version,lookup,sort,weapon_family,ammo_code,ammo_label,archetype,note,body_damage,crit_damage,rpm,shot_delay,burst_delay,sub_burst_delay,charge_ms,shots_per_burst,shots_per_sub,crit_shots,body_shots,optimal_kill,optimal_shots,optimal_ttk_ms,body_ttk_ms,body_forgiveness_count,body_forgiveness_pct,reference_status,verification_policy
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,130,D2 Renegades: 9.5.0.5,Trace_s_Divinity,2150121,Trace,s,Special,Divinity,(not including weaken or explosion),7.503225,10.077862,900,2,0,0,0,1,1,23,31,23h0b,23,1467,2000,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,131,D2 Renegades: 9.5.0.5,Trace_s_Wavesplitter,2150176,Trace,s,Special,Wavesplitter,Supercharged Battery,15.006451,20.155723,900,2,0,0,0,1,1,12,16,8h3b,11,667,1000,3,0.2727,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,132,D2 Renegades: 9.5.0.5,Bow_h_High-Impact,3020034,Bow,h,Heavy,High-Impact,(base),196.515715,263.947579,.,0,0,0,0,1,1,1,2,1h0b,1,0,,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,133,D2 Renegades: 9.5.0.5,Linear Fusion_h_Adaptive Burst,3070003,Linear Fusion,h,Heavy,Adaptive Burst,Charge/Draw Time MW,78.400856,269.79118,499ms,15,6,0,499,3,1,1,3,1h0b,1,0,,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,134,D2 Renegades: 9.5.0.5,Linear Fusion_h_Precision,3070053,Linear Fusion,h,Heavy,Precision,(no MW bonus),165.087065,568.093723,533ms,15,0,0,533,1,1,1,2,1h0b,1,0,,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,136,D2 Renegades: 9.5.0.5,Machine Gun_h_Adaptive,3080002,Machine Gun,h,Heavy,Adaptive,(Target Lock soon...),41.501986,58.184157,450,4,0,0,0,1,1,4,6,4h0b,4,400,666.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,137,D2 Renegades: 9.5.0.5,Machine Gun_h_Aggressive,3080005,Machine Gun,h,Heavy,Aggressive,,36.027272,46.976738,600,3,0,0,0,1,1,5,7,5h0b,5,400,600,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,138,D2 Renegades: 9.5.0.5,Machine Gun_h_Balanced Heat,3080010,Machine Gun,h,Heavy,Balanced Heat,Overclocked Heatsink,25.530563,33.289851,900,2,0,0,0,1,1,7,10,7h0b,7,400,600,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,139,D2 Renegades: 9.5.0.5,Machine Gun_h_High-Impact,3080034,Machine Gun,h,Heavy,High-Impact,,47.489514,68.44077,360,5,0,0,0,1,1,4,5,2h2b,4,500,666.667,2,0.5,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,140,D2 Renegades: 9.5.0.5,Machine Gun_h_Rapid Fire,3080054,Machine Gun,h,Heavy,Rapid Fire,,25.530563,33.289851,900,2,0,0,0,1,1,7,10,7h0b,7,400,600,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,141,D2 Renegades: 9.5.0.5,Machine Gun_h_Grand Overture,3080130,Machine Gun,h,Heavy,Grand Overture,Wrath of the Colossus / needs work,332.585038,332.585038,100,18,0,0,0,1,1,1,1,1b,1,0,0,1,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,142,D2 Renegades: 9.5.0.5,Sniper_h_Disruption Weapon,3140020,Sniper,h,Heavy,Disruption Weapon,(Box Breathing? lol),253.462105,698.263249,72,25,0,0,0,1,1,1,1,1b,1,0,0,1,1,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,143,D2 Renegades: 9.5.0.5,Sniper_h_Whisper of the Worm,3140177,Sniper,h,Heavy,Whisper of the Worm,White Nail / Whispered Breathing,169.058908,591.706178,72,25,0,0,0,1,1,1,2,1h0b,1,0,833.333,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
https://docs.google.com/spreadsheets/d/1FWMC-Vd_bGEoRkkrn3drWIORCFYyWQVMNlMasa4OE6I/edit,WeaponStat Chart,144,D2 Renegades: 9.5.0.5,Trace_h_Microcosm,3150148,Trace,h,Heavy,Microcosm,(base),28.959114,38.896065,900,2,0,0,0,1,1,6,8,6h0b,6,333,466.667,0,0,WeaponStat community reference,Prefer over local DrYamaHiro sheet; re-check against Bungie/API when official numeric changes exist.
